idx,image_filename,ra,dec,extended_label,t01_smooth_or_features_a01_smooth_count,t01_smooth_or_features_a01_smooth_weight,t01_smooth_or_features_a01_smooth_fraction,t01_smooth_or_features_a01_smooth_weighted_fraction,t01_smooth_or_features_a01_smooth_debiased,t01_smooth_or_features_a01_smooth_flag,t01_smooth_or_features_a02_features_or_disk_count,t01_smooth_or_features_a02_features_or_disk_weight,t01_smooth_or_features_a02_features_or_disk_fraction,t01_smooth_or_features_a02_features_or_disk_weighted_fraction,t01_smooth_or_features_a02_features_or_disk_debiased,t01_smooth_or_features_a02_features_or_disk_flag,t01_smooth_or_features_a03_star_or_artifact_count,t01_smooth_or_features_a03_star_or_artifact_weight,t01_smooth_or_features_a03_star_or_artifact_fraction,t01_smooth_or_features_a03_star_or_artifact_weighted_fraction,t01_smooth_or_features_a03_star_or_artifact_debiased,t01_smooth_or_features_a03_star_or_artifact_flag,t02_edgeon_a04_yes_count,t02_edgeon_a04_yes_weight,t02_edgeon_a04_yes_fraction,t02_edgeon_a04_yes_weighted_fraction,t02_edgeon_a04_yes_debiased,t02_edgeon_a04_yes_flag,t02_edgeon_a05_no_count,t02_edgeon_a05_no_weight,t02_edgeon_a05_no_fraction,t02_edgeon_a05_no_weighted_fraction,t02_edgeon_a05_no_debiased,t02_edgeon_a05_no_flag,t03_bar_a06_bar_count,t03_bar_a06_bar_weight,t03_bar_a06_bar_fraction,t03_bar_a06_bar_weighted_fraction,t03_bar_a06_bar_debiased,t03_bar_a06_bar_flag,t03_bar_a07_no_bar_count,t03_bar_a07_no_bar_weight,t03_bar_a07_no_bar_fraction,t03_bar_a07_no_bar_weighted_fraction,t03_bar_a07_no_bar_debiased,t03_bar_a07_no_bar_flag,t04_spiral_a08_spiral_count,t04_spiral_a08_spiral_weight,t04_spiral_a08_spiral_fraction,t04_spiral_a08_spiral_weighted_fraction,t04_spiral_a08_spiral_debiased,t04_spiral_a08_spiral_flag,t04_spiral_a09_no_spiral_count,t04_spiral_a09_no_spiral_weight,t04_spiral_a09_no_spiral_fraction,t04_spiral_a09_no_spiral_weighted_fraction,t04_spiral_a09_no_spiral_debiased,t04_spiral_a09_no_spiral_flag,t05_bulge_prominence_a10_no_bulge_count,t05_bulge_prominence_a10_no_bulge_weight,t05_bulge_prominence_a10_no_bulge_fraction,t05_bulge_prominence_a10_no_bulge_weighted_fraction,t05_bulge_prominence_a10_no_bulge_debiased,t05_bulge_prominence_a10_no_bulge_flag,t05_bulge_prominence_a11_just_noticeable_count,t05_bulge_prominence_a11_just_noticeable_weight,t05_bulge_prominence_a11_just_noticeable_fraction,t05_bulge_prominence_a11_just_noticeable_weighted_fraction,t05_bulge_prominence_a11_just_noticeable_debiased,t05_bulge_prominence_a11_just_noticeable_flag,t05_bulge_prominence_a12_obvious_count,t05_bulge_prominence_a12_obvious_weight,t05_bulge_prominence_a12_obvious_fraction,t05_bulge_prominence_a12_obvious_weighted_fraction,t05_bulge_prominence_a12_obvious_debiased,t05_bulge_prominence_a12_obvious_flag,t05_bulge_prominence_a13_dominant_count,t05_bulge_prominence_a13_dominant_weight,t05_bulge_prominence_a13_dominant_fraction,t05_bulge_prominence_a13_dominant_weighted_fraction,t05_bulge_prominence_a13_dominant_debiased,t05_bulge_prominence_a13_dominant_flag,t06_odd_a14_yes_count,t06_odd_a14_yes_weight,t06_odd_a14_yes_fraction,t06_odd_a14_yes_weighted_fraction,t06_odd_a14_yes_debiased,t06_odd_a14_yes_flag,t06_odd_a15_no_count,t06_odd_a15_no_weight,t06_odd_a15_no_fraction,t06_odd_a15_no_weighted_fraction,t06_odd_a15_no_debiased,t06_odd_a15_no_flag,t07_rounded_a16_completely_round_count,t07_rounded_a16_completely_round_weight,t07_rounded_a16_completely_round_fraction,t07_rounded_a16_completely_round_weighted_fraction,t07_rounded_a16_completely_round_debiased,t07_rounded_a16_completely_round_flag,t07_rounded_a17_in_between_count,t07_rounded_a17_in_between_weight,t07_rounded_a17_in_between_fraction,t07_rounded_a17_in_between_weighted_fraction,t07_rounded_a17_in_between_debiased,t07_rounded_a17_in_between_flag,t07_rounded_a18_cigar_shaped_count,t07_rounded_a18_cigar_shaped_weight,t07_rounded_a18_cigar_shaped_fraction,t07_rounded_a18_cigar_shaped_weighted_fraction,t07_rounded_a18_cigar_shaped_debiased,t07_rounded_a18_cigar_shaped_flag,t08_odd_feature_a19_ring_count,t08_odd_feature_a19_ring_weight,t08_odd_feature_a19_ring_fraction,t08_odd_feature_a19_ring_weighted_fraction,t08_odd_feature_a19_ring_debiased,t08_odd_feature_a19_ring_flag,t08_odd_feature_a20_lens_or_arc_count,t08_odd_feature_a20_lens_or_arc_weight,t08_odd_feature_a20_lens_or_arc_fraction,t08_odd_feature_a20_lens_or_arc_weighted_fraction,t08_odd_feature_a20_lens_or_arc_debiased,t08_odd_feature_a20_lens_or_arc_flag,t08_odd_feature_a21_disturbed_count,t08_odd_feature_a21_disturbed_weight,t08_odd_feature_a21_disturbed_fraction,t08_odd_feature_a21_disturbed_weighted_fraction,t08_odd_feature_a21_disturbed_debiased,t08_odd_feature_a21_disturbed_flag,t08_odd_feature_a22_irregular_count,t08_odd_feature_a22_irregular_weight,t08_odd_feature_a22_irregular_fraction,t08_odd_feature_a22_irregular_weighted_fraction,t08_odd_feature_a22_irregular_debiased,t08_odd_feature_a22_irregular_flag,t08_odd_feature_a23_other_count,t08_odd_feature_a23_other_weight,t08_odd_feature_a23_other_fraction,t08_odd_feature_a23_other_weighted_fraction,t08_odd_feature_a23_other_debiased,t08_odd_feature_a23_other_flag,t08_odd_feature_a24_merger_count,t08_odd_feature_a24_merger_weight,t08_odd_feature_a24_merger_fraction,t08_odd_feature_a24_merger_weighted_fraction,t08_odd_feature_a24_merger_debiased,t08_odd_feature_a24_merger_flag,t08_odd_feature_a38_dust_lane_count,t08_odd_feature_a38_dust_lane_weight,t08_odd_feature_a38_dust_lane_fraction,t08_odd_feature_a38_dust_lane_weighted_fraction,t08_odd_feature_a38_dust_lane_debiased,t08_odd_feature_a38_dust_lane_flag,t09_bulge_shape_a25_rounded_count,t09_bulge_shape_a25_rounded_weight,t09_bulge_shape_a25_rounded_fraction,t09_bulge_shape_a25_rounded_weighted_fraction,t09_bulge_shape_a25_rounded_debiased,t09_bulge_shape_a25_rounded_flag,t09_bulge_shape_a26_boxy_count,t09_bulge_shape_a26_boxy_weight,t09_bulge_shape_a26_boxy_fraction,t09_bulge_shape_a26_boxy_weighted_fraction,t09_bulge_shape_a26_boxy_debiased,t09_bulge_shape_a26_boxy_flag,t09_bulge_shape_a27_no_bulge_count,t09_bulge_shape_a27_no_bulge_weight,t09_bulge_shape_a27_no_bulge_fraction,t09_bulge_shape_a27_no_bulge_weighted_fraction,t09_bulge_shape_a27_no_bulge_debiased,t09_bulge_shape_a27_no_bulge_flag
0,datafinal/images\0.jpg,252.619339,38.81945419,0,42,41.2120018,0.912999988,0.912,0.836000025,1,3,3.0,0.064999998,0.066,0.233999997,0,1,1.0,0.022,0.022,0.001,0,0,0.0,0.0,0.0,0.0,0,3,3.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,3,3.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,3,3.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,1,1.0,0.333000004,0.333000004,0.399731747,0,1,1.0,0.333000004,0.333000004,0.453587466,0,1,1.0,0.333000004,0.333000004,0.195371544,0,9,8.211999893,0.200000003,0.186000004,0.256866466,0,36,36.0,0.800000012,0.81400001,0.747806959,0,38,37.2120018,0.904999971,0.902999997,0.896961779,1,4,4.0,0.094999999,0.097000003,0.068994907,0,0,0.0,0.0,0.0,0.0,0,4,4.0,0.444000006,0.486999989,0.994127463,1,1,1.0,0.111000001,0.122000001,0.115556206,0,1,1.0,0.111000001,0.122000001,0.115781373,0,0,0.0,0.0,0.0,0.0,0,3,2.211999893,0.333000004,0.268999994,0.225267591,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
1,datafinal/images\1.jpg,196.5518341,-3.078127146,1,26,24.90200043,0.634000003,0.624000013,0.072999999,0,14,14.0,0.340999991,0.351000011,0.971000016,1,1,1.0,0.024,0.025,0.032000002,0,10,10.0,0.713999987,0.713999987,0.494325439,0,4,4.0,0.286000013,0.286000013,0.460406799,0,0,0.0,0.0,0.0,0.0,0,4,4.0,1.0,1.0,1.0,1,1,1.0,0.25,0.25,0.907319492,1,3,3.0,0.75,0.75,0.00483859,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.25,0.25,0.312187835,0,3,3.0,0.75,0.75,0.703596367,0,0,0.0,0.0,0.0,0.0,0,3,3.0,0.075000003,0.077,0.119651608,0,37,35.90200043,0.925000012,0.922999978,0.863601452,1,0,0.0,0.0,0.0,0.0,0,2,1.195000052,0.077,0.048,0.0211762,0,24,23.70700073,0.922999978,0.952000022,0.997750757,1,1,1.0,0.333000004,0.333000004,0.988158348,1,1,1.0,0.333000004,0.333000004,0.318012661,0,1,1.0,0.333000004,0.333000004,0.321815044,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,8,8.0,0.800000012,0.800000012,0.929157432,1,0,0.0,0.0,0.0,0.0,0,2,2.0,0.200000003,0.200000003,0.461887197,0
2,datafinal/images\2.jpg,189.5988922,-0.966751218,0,2,2.0,0.050000001,0.050999999,0.027000001,0,36,36.0,0.899999976,0.91900003,0.971000016,1,2,1.172999978,0.050000001,0.029999999,0.028000001,0,1,1.0,0.028000001,0.028000001,0.00461859,0,35,35.0,0.972000003,0.972000003,0.980408517,1,27,27.0,0.771000028,0.771000028,0.925018711,1,8,8.0,0.229000002,0.229000002,0.025945082,0,35,35.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,1,1.0,0.028999999,0.028999999,0.040948009,0,20,20.0,0.57099998,0.57099998,0.583158289,0,14,14.0,0.400000006,0.400000006,0.415142596,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,38,38.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,2,2.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
3,datafinal/images\3.jpg,199.2573395,66.5700531,1,36,36.0,0.765999973,0.765999973,0.351000011,0,9,9.0,0.191,0.191,0.414999992,0,2,2.0,0.043000001,0.043000001,0.044,0,9,9.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.022,0.022,0.045495341,0,44,44.0,0.977999985,0.977999985,0.959767313,1,1,1.0,0.028000001,0.028000001,0.014192905,0,4,4.0,0.111000001,0.111000001,0.083283571,0,31,31.0,0.861000001,0.861000001,0.959408183,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,7,7.0,0.777999997,0.777999997,0.948983567,1,2,2.0,0.222000003,0.222000003,0.140984691,0,0,0.0,0.0,0.0,0.0,0
4,datafinal/images\4.jpg,126.711113,44.14315796,1,2,2.0,0.048,0.048,0.0,0,39,39.0,0.92900002,0.92900002,1.0,1,1,1.0,0.024,0.024,0.001,0,2,2.0,0.050999999,0.050999999,0.002341755,0,37,37.0,0.949000001,0.949000001,0.980247184,1,8,8.0,0.216000006,0.216000006,0.575154685,0,29,29.0,0.783999979,0.783999979,0.298018263,0,35,35.0,0.94599998,0.94599998,0.999976273,1,2,2.0,0.054000001,0.054000001,3.54e-15,0,2,2.0,0.054000001,0.054000001,0.04486262,0,20,20.0,0.541000009,0.541000009,0.612882012,0,13,13.0,0.351000011,0.351000011,0.396646246,0,2,2.0,0.054000001,0.054000001,0.017034014,0,6,6.0,0.145999998,0.145999998,0.232590328,0,35,35.0,0.853999972,0.853999972,0.72424136,0,0,0.0,0.0,0.0,0.0,0,2,2.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,2,2.0,0.333000004,0.333000004,0.999198228,1,2,2.0,0.333000004,0.333000004,0.305854364,0,0,0.0,0.0,0.0,0.0,0,2,2.0,0.333000004,0.333000004,0.121389257,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.5,0.5,0.947542626,1,0,0.0,0.0,0.0,0.0,0,1,1.0,0.5,0.5,0.745580642,0
5,datafinal/images\5.jpg,259.5327454,30.1290226,0,38,38.0,0.864000022,0.864000022,0.864000022,1,5,5.0,0.114,0.114,0.114,0,1,1.0,0.023,0.023,0.023,0,0,0.0,0.0,0.0,0.0,0,5,5.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,5,5.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,5,5.0,1.0,1.0,1.0,1,1,1.0,0.200000003,0.200000003,0.200000003,0,4,4.0,0.800000012,0.800000012,0.800000012,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.023,0.023,0.023,0,42,42.0,0.976999998,0.976999998,0.976999998,1,3,3.0,0.079000004,0.079000004,0.079000004,0,35,35.0,0.921000004,0.921000004,0.921000004,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
6,datafinal/images\6.jpg,216.5540924,0.860575318,0,35,35.0,0.833000004,0.833000004,0.762000024,0,6,6.0,0.143000007,0.143000007,0.151999995,0,1,1.0,0.024,0.024,0.024,0,1,1.0,0.166999996,0.166999996,0.160660643,0,5,5.0,0.833000004,0.833000004,0.839426942,1,1,1.0,0.200000003,0.200000003,0.214010425,0,4,4.0,0.800000012,0.800000012,0.781887075,0,0,0.0,0.0,0.0,0.0,0,5,5.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,2,2.0,0.400000006,0.400000006,0.399531553,0,2,2.0,0.400000006,0.400000006,0.40103631,0,1,1.0,0.200000003,0.200000003,0.192327112,0,2,2.0,0.048999999,0.048999999,0.051101245,0,39,39.0,0.950999975,0.950999975,0.948976129,1,35,35.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.5,0.5,0.500926814,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.5,0.5,0.498164921,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
7,datafinal/images\7.jpg,135.5139771,59.09162903,0,13,13.0,0.289000005,0.289000005,0.016000001,0,31,31.0,0.68900001,0.68900001,1.0,1,1,1.0,0.022,0.022,0.023,0,1,1.0,0.032000002,0.032000002,0.008434785,0,30,30.0,0.967999995,0.967999995,0.987429641,1,2,2.0,0.067000002,0.067000002,0.233267609,0,28,28.0,0.933000028,0.933000028,0.749798809,0,25,25.0,0.833000004,0.833000004,0.999037945,1,5,5.0,0.166999996,0.166999996,6.74e-08,0,0,0.0,0.0,0.0,0.0,0,11,11.0,0.367000014,0.367000014,0.47607449,0,19,19.0,0.633000016,0.633000016,0.576328679,0,0,0.0,0.0,0.0,0.0,0,8,8.0,0.181999996,0.181999996,0.281382111,0,36,36.0,0.818000019,0.818000019,0.633531658,0,6,6.0,0.462000012,0.462000012,0.498569165,0,7,7.0,0.537999988,0.537999988,0.555895709,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3,3.0,0.375,0.375,0.34987123,0,5,5.0,0.625,0.625,0.425068812,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
8,datafinal/images\8.jpg,113.0068436,39.2029953,0,39,39.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,5,5.0,0.128000006,0.128000006,0.227535321,0,34,34.0,0.871999979,0.871999979,0.752079355,0,27,27.0,0.691999972,0.691999972,0.689683111,0,12,12.0,0.307999998,0.307999998,0.228747175,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,2.0,0.400000006,0.400000006,0.105783927,0,3,3.0,0.600000024,0.600000024,0.363841087,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
9,datafinal/images\9.jpg,226.9877777,4.326259136,0,21,21.0,0.583000004,0.600000024,0.405999988,0,14,14.0,0.388999999,0.400000006,0.606000006,0,1,0.016000001,0.028000001,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,14,14.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0,14,14.0,1.0,1.0,1.0,1,7,7.0,0.5,0.5,0.5763539,0,7,7.0,0.5,0.5,0.427058413,0,4,4.0,0.286000013,0.286000013,0.230045312,0,8,8.0,0.57099998,0.57099998,0.573056045,0,2,2.0,0.143000007,0.143000007,0.141658336,0,0,0.0,0.0,0.0,0.0,0,13,13.0,0.370999992,0.370999992,0.388640602,0,22,22.0,0.629000008,0.629000008,0.611504319,0,13,13.0,0.619000018,0.619000018,0.609929536,0,8,8.0,0.381000012,0.381000012,0.367262895,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4,4.0,0.307999998,0.307999998,0.308522314,0,8,8.0,0.61500001,0.61500001,0.583405265,0,1,1.0,0.077,0.077,0.067481173,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
